MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
8.7036,49,8.1856,3.4159,3019,2.4857,36.1157,-114.3373,446249
3.313,45,2.2185,1.0542,4562,4.469,35.9386,-119.6341,131858
14.0905,45,7.1857,1.7643,4561,2.7549,33.6036,-121.3028,700660
13.576,7,6.4527,4.3787,1987,1.785,38.598,-122.9558,682046
4.065,41,7.3108,2.1334,4977,4.456,32.7025,-120.5164,203431
6.1365,25,6.591,2.4086,3463,2.9746,41.3386,-114.9888,324467
9.7822,25,6.0629,4.2792,3217,2.7353,32.5903,-116.9014,495624
2.7918,50,9.3364,2.4212,1356,1.9397,36.1152,-122.6072,99809
6.2867,1,4.1379,4.3251,3821,4.0584,34.8678,-123.8737,318193
4.89,22,2.6622,0.8124,594,3.2009,37.517,-117.9486,257709
13.8595,20,8.1587,3.6098,669,1.8293,32.249,-114.4164,714212
13.0089,13,2.1672,0.7835,3925,2.0373,36.39,-121.1607,686143
9.3277,40,7.1175,4.0551,1355,2.5299,39.5371,-120.2103,457199
8.5247,21,5.946,2.985,3395,3.1373,40.072,-115.8128,437447
14.0648,23,1.0116,3.0014,2217,4.2207,41.3426,-120.2371,695262
14.0878,41,3.1588,2.1951,2582,1.829,33.0837,-118.6253,667540
14.586,33,5.4631,4.565,1872,3.9543,37.5406,-123.6668,779109
3.1926,9,3.9674,2.7909,883,4.6649,36.0138,-117.204,170423
3.6675,29,4.842,1.672,2917,2.5827,38.4738,-123.8313,145390
10.6359,32,6.4114,4.2086,716,2.4633,40.319,-120.3082,498059
8.8094,11,7.5774,4.7666,2826,2.9108,37.995,-123.1583,458402
1.7493,36,2.3609,1.5903,2369,4.2684,34.2902,-123.5124,76150
2.3367,29,3.5462,3.2237,2155,1.3702,35.213,-123.9547,77901
13.4891,48,6.7284,3.1486,4710,2.549,40.9256,-123.7902,690978
13.2298,31,6.296,3.2433,4655,1.1173,38.7153,-118.1122,675861
6.3232,14,7.6316,3.0391,1568,3.0714,37.9604,-123.8033,358088
13.5292,50,6.7646,0.9508,918,4.7765,33.3917,-123.2559,705216
9.5146,25,3.9714,2.3562,2955,1.641,35.4134,-119.8897,496309
12.3797,26,5.4931,4.9357,1878,2.0216,35.2306,-119.9306,596495
7.2703,22,8.9627,0.8969,2921,3.7956,32.259,-121.3723,414564
3.0309,9,2.6748,3.5134,2762,3.7621,41.294,-117.3566,118991
7.3553,33,4.3907,4.5243,3857,3.3869,35.3163,-123.3301,401536
7.6735,23,8.5756,1.403,2066,1.9669,33.0268,-121.1297,409874
8.9377,35,4.2777,4.1109,3755,1.2663,36.9397,-117.0511,367679
2.9254,20,4.71,1.588,2251,1.8891,36.487,-122.9413,144989
14.8839,33,3.873,0.6367,2270,3.5562,40.5005,-116.8925,733119
4.7958,35,9.0957,2.8451,4155,2.185,39.9982,-123.8403,276587
4.1805,46,6.9701,3.6989,3843,4.3669,39.8163,-116.9809,218396
8.6118,30,2.879,1.3862,3337,3.465,41.3228,-116.1324,440002
8.7523,46,7.7467,0.8169,998,1.2,35.7455,-117.0345,447343
7.4376,30,1.3466,2.9906,2579,1.3528,37.8948,-116.4108,344521
11.9205,22,4.5677,1.1647,838,2.1224,38.6955,-115.7244,552707
8.4748,45,9.1879,1.3294,1251,3.2943,36.7218,-119.3011,443831
9.7309,1,7.2081,3.6656,2845,4.7475,34.4386,-120.3364,570469
11.2706,15,8.1379,3.2545,1677,1.413,40.9902,-117.377,636169
1.8378,25,9.3818,4.7614,2316,4.3227,41.0073,-118.195,102451
9.2037,20,7.971,1.9554,4445,3.2913,39.6772,-116.9067,491293
13.4366,7,1.7973,1.4648,4847,2.4557,35.4612,-115.8421,661808
1.7347,16,3.0758,3.4508,2911,3.5719,32.0285,-123.6468,43045
6.97,23,5.4999,4.874,2876,4.1401,36.912,-118.0449,350563
14.0041,21,1.1247,2.9907,3903,2.4349,37.2459,-118.1387,657738
6.2676,1,6.6214,1.8222,4652,4.6788,36.8795,-116.517,330261
7.6928,47,6.9152,4.5971,4624,3.2038,32.9649,-114.9886,325595
14.7508,20,7.268,3.2468,4487,1.6276,39.8789,-121.7077,774927
4.1909,47,6.0015,1.4573,4511,3.1871,37.3214,-115.0398,160742
2.3809,19,5.0714,4.7733,2124,4.0619,34.218,-116.4662,133242
13.1022,6,8.6999,1.7285,475,3.3463,41.565,-121.5567,739492
13.2243,38,7.906,4.5432,3061,3.3365,35.0208,-117.4015,649507
7.8731,32,6.5112,3.2656,554,1.111,35.8192,-117.2647,409178
8.4418,1,1.4141,2.7619,315,2.8533,36.0141,-120.7299,383590
12.7834,30,7.2454,1.9966,2182,2.4623,36.0142,-120.2246,676015
11.4706,16,6.0234,1.0348,4729,1.1752,38.4272,-123.1263,610265
5.0795,27,7.2414,1.6017,3070,3.7247,34.8388,-118.7375,283664
1.7281,18,3.8027,1.9895,1509,1.7325,41.0339,-114.2109,100009
7.976,13,7.9929,1.7993,814,2.3997,37.7281,-123.4303,446043
13.0953,44,4.7614,0.83,1533,3.3104,40.799,-117.8994,620063
13.5938,50,9.0502,3.109,3562,2.7611,41.1738,-123.8014,692606
14.4091,28,1.9361,2.6383,2358,3.8071,39.6871,-123.5557,705998
13.3741,10,5.3609,0.9791,438,4.3791,34.4366,-118.157,720441
9.3306,14,2.8516,2.5873,2861,1.677,35.2974,-116.9878,457729
7.5022,29,5.0812,0.8553,4004,2.1144,34.292,-117.888,375549
11.9605,11,4.1839,4.6919,4660,1.7433,36.5687,-118.9809,604300
11.4876,50,8.2309,1.6659,3501,2.9968,37.11,-116.3046,500764
8.7649,27,2.5045,3.7617,2808,1.317,35.3858,-122.2961,426915
2.6789,44,6.3885,1.6306,1012,3.9651,40.7242,-114.7291,129572
14.0021,17,4.6584,2.6353,4877,1.5118,35.9555,-116.8565,699800
7.6506,3,5.6627,4.6997,3087,4.7871,39.0426,-116.2232,379684
6.405,31,7.4296,4.4226,3086,4.3615,40.3387,-123.5315,354873
9.9992,21,4.2139,4.005,2937,4.8772,33.6098,-118.2826,519867
10.5968,33,4.3035,4.0559,3424,1.1623,39.1491,-118.9225,507385
4.3443,1,1.6912,4.2056,3207,1.8206,33.5965,-115.4991,177039
12.7987,6,5.9675,3.8419,4788,4.8441,39.6383,-116.0765,637330
5.4142,51,4.7521,4.5359,2644,4.9386,37.6736,-120.7464,235970
4.0202,4,8.3106,2.0761,4505,2.1228,37.1422,-122.57,212897
6.9864,22,4.9534,2.8676,1086,3.395,37.3015,-121.3058,378492
11.3626,13,9.7372,3.4089,1156,1.83,36.0151,-115.0192,618530
14.5337,44,2.5461,1.3901,1255,4.5792,32.4964,-120.1509,696662
12.4253,30,3.4036,2.7647,2687,1.5474,37.5268,-114.7042,585521
14.1947,40,4.5272,1.0584,559,3.7529,32.2246,-120.1276,716571
3.3982,26,2.5338,3.2524,2135,2.1606,41.1267,-114.109,143181
2.4609,39,9.7509,0.9393,2253,2.4952,34.4906,-121.0879,164258
9.029,39,6.7686,2.7651,4820,3.1918,38.4891,-119.8092,419798
5.419,7,1.1008,2.5774,4484,2.7098,37.6029,-120.8497,228997
12.6787,14,6.2066,1.0031,4300,3.0936,38.1674,-114.0961,712142
10.5718,26,8.0312,2.477,1372,3.7186,35.243,-119.7396,585294
14.6048,18,1.4617,3.5501,3485,2.1849,36.4946,-115.8976,691200
4.9397,51,6.2013,3.1762,3147,3.9553,39.4901,-122.4226,210096
8.0581,24,4.3688,2.5612,1173,2.6688,35.9119,-123.0197,383409
8.2667,51,6.2333,2.1423,3556,1.0872,34.8483,-115.0255,380619
4.7289,25,3.2735,0.7582,4731,4.3866,32.3109,-120.0289,223532
9.4663,50,6.9941,4.8015,1270,2.1263,36.7597,-116.83,465537
7.4844,32,7.042,2.3122,3061,4.441,38.9458,-119.7807,441749
7.5307,6,5.8555,2.3741,3267,3.9783,34.8877,-115.8761,461675
6.3969,16,9.3138,1.0775,2575,2.6268,40.657,-117.8696,425286
1.7285,3,9.1853,2.897,3561,3.6011,33.1584,-116.7536,121099
8.5483,21,1.4278,4.9065,308,4.9678,35.7332,-116.3743,426138
6.0258,32,3.609,1.6386,2159,2.23,39.3959,-122.2608,298869
1.5178,2,4.2783,1.91,202,2.8017,41.6951,-120.4532,103185
5.6572,47,1.4974,1.563,4387,1.5941,35.7784,-120.8369,239375
5.2615,20,5.7127,4.3996,3867,4.4855,39.4132,-117.8454,285481
6.8116,11,1.2212,2.6384,410,3.2115,38.9204,-123.4901,343520
3.28,51,7.1026,4.2059,2454,1.4077,41.3683,-122.4015,151120
8.3537,18,1.0242,4.3254,3747,3.3903,37.0111,-123.9756,394990
10.8479,11,1.2874,3.8709,451,2.8718,37.9,-120.1071,527637
10.0075,35,8.5038,1.6747,2237,2.2295,33.6218,-119.6103,506698
12.3507,36,3.2735,0.6587,4399,1.0748,34.666,-122.2045,584834
7.6021,38,1.7311,1.1448,3989,1.8654,38.3294,-122.286,282636
8.5077,12,4.5952,3.6363,1023,1.8239,37.6007,-119.7195,454584
12.4404,31,1.4585,3.8325,4669,3.8615,36.4565,-121.5099,558916
7.274,36,7.7537,3.9487,4073,2.0369,39.0053,-123.2581,362672
10.9716,30,5.4473,1.5979,1384,4.9144,34.4494,-114.7793,565966
7.3671,44,5.9674,1.1887,3098,1.7362,38.9922,-115.3452,375482
7.1394,4,7.7771,4.6538,4549,4.5723,33.8788,-123.4739,403073
11.7628,2,8.0601,3.489,2142,2.4611,36.9473,-121.9474,654221
3.8603,44,2.2263,3.8388,2402,4.9976,33.1349,-116.9349,145691
6.0709,13,3.5225,0.9226,3993,4.2151,37.1721,-123.3237,286826
4.5263,26,2.581,2.3561,545,3.4162,40.2134,-114.81,215912
6.348,29,1.4863,0.7849,2246,4.3225,36.8369,-123.851,289573
4.6101,48,5.8377,3.4599,548,4.5871,35.2793,-118.6282,236636
9.322,36,3.2482,2.7021,167,4.9903,33.3795,-119.9848,463738
12.2753,28,2.3858,2.5316,990,1.6808,35.5883,-119.23,565538
12.1193,8,5.5913,4.5631,3120,3.339,40.5684,-116.7524,629848
6.4208,5,6.7061,3.8305,971,2.5473,35.9111,-123.7234,327725
14.8483,32,7.9489,4.8391,1048,2.5418,33.8489,-117.781,740338
9.517,30,1.1574,0.7082,1656,3.5293,40.8847,-115.6415,454461
6.8919,14,5.7366,3.2705,1719,3.0166,41.2803,-116.9538,315461
12.7798,47,3.4036,3.336,195,4.2421,41.5398,-120.3244,642619
11.3533,43,9.9243,0.6194,3516,2.3131,37.1875,-122.1504,583075
11.6152,10,2.4124,4.0419,1450,3.12,37.6221,-116.8547,547662
4.1479,10,4.9406,1.1913,1552,4.8623,35.0353,-120.3769,236395
7.8224,6,9.7302,3.6557,961,1.3621,35.3687,-116.0037,419830
13.1347,16,2.9179,0.6702,442,2.074,37.1525,-123.7341,728556
8.3045,26,8.2621,3.2616,4892,1.4066,33.6176,-123.8862,444742
10.7266,21,3.1874,2.8435,3320,1.2509,41.623,-119.0796,484809
9.4371,36,1.6774,2.6747,1604,1.0666,38.8505,-122.833,454910
12.8718,41,1.3848,2.15,3454,2.462,32.4668,-115.7474,567370
5.3416,42,9.5386,2.3911,3889,4.3942,34.5825,-123.1659,298780
9.2689,30,2.916,2.646,4747,1.9667,35.0015,-114.5251,469498
3.1637,5,3.6276,1.8396,3161,2.2977,32.1029,-121.1812,164486
10.8178,10,9.7022,4.7088,2562,4.4253,41.8428,-115.2472,559978
11.3816,48,6.9165,4.8425,2411,1.6,34.7971,-121.2453,543506
2.0783,31,5.3931,1.8496,3808,1.9474,32.5163,-119.9132,75229
10.6232,11,4.9188,4.0041,1062,3.8476,40.7616,-121.9036,487797
7.0983,38,1.4371,3.8823,262,3.9642,33.1049,-123.5095,340497
3.1753,7,8.5505,4.4401,430,2.4348,36.5579,-118.0373,211815
7.1688,12,7.8583,0.5173,1879,1.042,35.6463,-115.9439,380005
4.1221,45,1.8163,2.0215,1107,2.5261,32.7799,-116.7009,186192
7.1101,49,4.1811,1.1524,2263,3.8619,32.3258,-114.2947,339664
6.6886,41,8.9687,2.2589,4037,3.8592,34.6884,-114.9238,337057
11.4683,8,3.128,3.0903,2746,2.6792,35.5973,-122.6065,584537
11.9519,28,6.5011,4.5898,4904,2.3951,39.4658,-117.74,582212
9.6949,16,5.3914,4.2783,3585,3.8083,39.2428,-119.2555,446499
1.8063,3,8.3667,2.7456,1032,4.7958,36.6432,-122.1331,199518
14.0688,37,1.3245,0.6058,755,4.1712,34.1021,-116.4799,727729
10.7641,32,8.3453,1.854,3626,1.9171,40.4216,-119.1647,586493
1.9616,21,2.2215,0.9797,4824,4.8506,38.4925,-117.015,90627
12.5542,45,1.1357,3.4278,1891,3.4388,35.4882,-123.3893,611556
4.2036,18,6.3595,3.6294,2149,1.4497,40.7089,-122.8674,207903
9.3195,48,3.3278,3.4196,2321,2.3474,40.1809,-119.5712,393528
7.7996,46,7.3835,1.7362,2152,3.8963,32.006,-123.8081,376862
7.1678,11,5.228,4.6378,656,4.4792,40.6892,-122.1046,406313
13.5111,50,6.4497,3.1483,2890,3.118,37.2941,-115.6237,633255
7.4044,8,7.2074,3.1876,1120,1.5509,41.2441,-119.2928,372839
2.5171,12,9.3424,4.17,754,1.4942,39.7072,-116.8441,154827
14.2796,51,8.408,0.8116,479,2.3038,33.463,-122.3668,702609
13.9272,2,5.456,1.4432,653,1.15,35.4116,-120.1737,737275
10.7398,41,4.9421,3.1531,2533,2.6742,35.117,-115.8118,556511
7.8165,22,6.8921,3.2469,571,4.1085,39.0292,-123.5732,466487
2.7536,9,7.6018,2.6004,3840,2.8441,37.3852,-120.8411,179326
12.1751,14,2.5539,4.0097,704,4.3214,34.705,-118.8901,607240
2.519,15,1.2927,2.0553,824,3.6292,39.6158,-117.7796,116250
2.4261,11,5.0919,0.5506,252,1.7733,38.5392,-122.5303,151330
8.7547,13,1.8951,2.0298,1529,1.8576,39.9316,-114.743,416241
3.6617,28,3.4546,4.8465,4534,2.3987,39.4703,-116.6274,121782
1.6044,25,6.2627,4.0057,3361,3.1522,38.1358,-123.3624,133532
7.212,37,2.3631,1.9321,2800,3.7131,33.6604,-119.5445,314151
3.3524,6,1.2564,1.501,1507,1.6923,33.9461,-115.1054,200895
3.667,37,5.9914,4.1462,3356,1.6131,39.8732,-114.9978,182476
2.5383,33,5.196,1.3995,2436,1.0495,40.5612,-115.2048,133113
4.2688,25,3.7567,3.1109,1378,1.4514,37.0222,-122.8102,239852
11.159,50,5.2191,2.7858,2692,4.0073,41.8715,-118.9931,537161
12.4205,23,7.1517,2.402,2459,1.2215,34.9521,-119.4563,644635
7.6092,8,1.981,2.4168,1519,3.4231,39.3169,-119.7862,351033
8.3385,17,3.3012,3.6606,3025,3.4035,38.6971,-120.2026,372457
1.9408,31,8.1546,0.9628,4922,4.9702,39.4648,-115.4116,95825
2.4358,26,7.0311,2.2785,2398,3.7106,36.1591,-116.0813,174762
4.9772,11,3.3963,4.8577,2112,3.797,34.4432,-122.1201,219625
8.8426,30,4.5834,4.0017,3231,1.3585,36.0486,-116.1696,408197
11.4839,11,2.0777,0.5946,2468,4.5054,33.8969,-117.21,617599
9.6675,3,3.2781,2.5118,3323,2.2801,33.1181,-123.531,467905
6.7937,40,8.5704,1.0274,4636,2.2502,38.8425,-122.9526,387968
3.0974,40,4.9637,2.6812,2182,2.8627,41.8582,-114.514,119683
12.0404,21,6.7626,0.9661,1818,3.8305,38.6691,-118.6986,678581
6.4111,35,2.4377,2.2515,3021,2.1778,33.3444,-114.0195,276438
11.4367,28,2.6498,2.9525,2686,4.1101,37.2144,-114.344,522613
8.4252,22,9.4683,2.1529,4795,1.9824,38.0413,-116.3144,421140
11.4719,42,8.5729,3.1036,2662,1.4909,39.3565,-120.7772,585822
13.7484,51,8.113,4.9327,3812,3.7868,39.7541,-122.0622,744425
13.9339,46,3.9663,1.606,1442,4.6863,33.9767,-123.8887,687524
8.7239,18,6.0648,3.0403,2527,4.6386,35.2734,-122.442,476689
8.4054,23,5.4311,2.621,2240,1.25,37.4336,-115.2105,395260
5.0867,26,9.6061,4.1417,3856,2.5666,32.0462,-116.8677,314409
14.1333,35,3.1567,1.917,2856,2.1494,33.9837,-115.5263,705253
7.6819,29,9.5251,3.3711,654,2.8188,41.5703,-115.5978,391314
3.2225,46,7.3617,3.6183,1246,1.2018,35.5727,-114.2505,149502
7.3415,11,4.7232,4.8905,1135,2.6428,39.4559,-117.0029,375062
3.2152,42,3.3972,1.1807,1087,4.8438,36.723,-118.3842,104574
8.2842,46,7.8162,4.9923,2862,3.2678,41.9912,-118.091,403994
9.0772,1,8.4064,3.7454,4320,1.8692,41.0147,-117.1815,473432
6.0597,16,4.2177,2.5535,4489,4.2369,34.8663,-119.4204,316223
2.4673,25,2.5469,1.686,390,2.5894,40.0264,-117.1763,116272
14.2373,38,5.4302,3.3292,4304,1.2551,37.5226,-118.0649,724984
11.9403,18,5.2165,1.1381,4467,2.4096,35.0556,-122.3943,593498
12.8249,16,7.5286,4.7605,1096,4.2562,37.1531,-122.8771,666580
6.4527,19,9.7587,1.3299,1347,1.8839,35.334,-121.8089,386948
11.7712,16,5.7815,3.9844,1187,2.3062,33.8077,-116.2397,611289
8.0525,5,7.5855,2.0532,3101,2.0862,36.6762,-121.4271,433060
4.2146,27,4.1552,1.4713,2739,4.5923,36.249,-115.4067,232508
3.1797,44,6.3962,4.139,779,2.1768,35.1477,-121.1301,177955
6.1582,6,2.038,4.4953,3575,1.9613,38.1891,-117.8125,295299
3.357,34,8.3344,0.5253,776,4.7087,33.2833,-115.3338,227871
14.9766,16,4.0989,4.8837,3402,4.9991,41.7329,-115.525,734432
2.1641,23,1.7204,2.3986,992,3.3743,34.1209,-115.6495,68056
7.4554,43,9.9151,0.9323,2733,4.7392,38.1266,-115.7829,461019
7.6033,44,9.1161,2.5396,499,4.0723,36.0179,-117.1252,437188
5.5585,32,2.7769,1.0336,4072,1.7505,32.098,-116.8031,247503
9.2132,43,4.2688,1.6645,1911,3.7357,34.1255,-114.4538,448993
3.5247,23,9.4305,3.0088,4251,4.1604,37.5117,-116.1877,193672
12.0828,20,8.167,2.1164,3262,3.972,35.4911,-122.5719,670479
5.988,19,9.1577,1.5253,1422,3.1198,40.3635,-121.6654,354859
9.4831,29,6.0629,1.3842,4757,3.0608,38.7297,-120.6414,507377
11.1611,8,3.188,3.3647,158,4.2874,33.5664,-123.1176,597635
13.5021,29,3.0435,4.5936,183,3.756,41.3523,-115.1729,650016
12.7831,18,5.731,0.7539,3056,4.1717,34.414,-119.8166,633642
9.7122,5,9.316,1.599,1109,1.8298,32.6073,-119.7087,544120
6.7433,12,6.6843,3.4943,3122,4.8657,36.8608,-119.9189,378234
8.2933,10,1.3095,4.9431,3463,3.9313,36.3782,-119.2641,365055
11.8779,47,6.0443,3.5661,4758,2.6894,36.9105,-122.0226,563785
13.3469,37,6.476,0.7368,2174,3.397,32.7227,-116.6986,649440
2.9011,17,6.234,1.3049,3742,3.5592,34.968,-115.1952,180774
6.6956,32,7.2197,2.0645,1433,4.205,41.2181,-116.785,372817
11.9776,4,3.6416,1.2083,1575,3.8032,39.9575,-121.2685,632877
7.3273,31,2.2939,1.3202,3947,4.3777,33.4775,-123.7152,353447
5.9851,26,7.7504,1.7314,3186,2.579,34.8816,-122.5953,339446
7.0529,12,2.7672,2.1775,2124,2.6851,39.471,-117.2448,368341
9.6384,18,2.0274,2.2633,1408,1.7543,40.5794,-116.3852,453783
14.9974,8,4.2344,2.7472,842,3.0628,33.403,-119.1031,771959
8.1554,32,8.4948,4.6771,2039,2.6062,37.9661,-123.7346,408596
4.3147,20,1.739,4.9701,3364,3.6594,36.3902,-119.1488,148697
3.6984,49,2.7601,0.5887,3690,3.4117,36.8579,-115.1293,181087
2.0717,40,5.2773,2.722,2145,4.4299,39.9294,-122.7811,90561
9.044,13,3.5888,3.8844,2642,1.6732,37.932,-114.9172,452524
8.8517,23,7.4949,0.8298,1389,4.6618,37.5713,-114.4941,515604
4.2707,3,7.0741,4.7353,3038,1.8821,35.8018,-117.3651,236740
10.8869,35,8.5826,4.7197,3241,3.8828,35.2291,-123.3724,561953
11.5049,39,2.8346,1.4378,2225,2.993,39.2941,-120.6446,552360
4.9978,50,6.8403,4.0359,2542,3.8107,41.1494,-115.3754,176198
6.1453,21,7.9726,3.1166,1846,3.1451,32.255,-116.8054,343419
14.8714,7,1.564,0.6526,4918,3.6097,36.7613,-119.0879,725025
6.5526,26,1.3314,1.8379,4096,4.0081,37.6695,-122.3849,300980
11.7708,23,6.0333,1.6852,2704,1.7725,34.8369,-119.1611,572686
7.6118,32,6.2907,4.4587,1222,2.3694,32.8814,-123.0695,355546
12.2102,2,4.5353,4.5388,3194,4.4689,33.6841,-117.8486,594691
11.8818,39,1.3247,0.6551,1203,4.3444,39.0714,-116.2094,553312
10.5147,2,4.6173,3.8364,3673,3.7244,34.186,-117.7198,536201
13.0395,39,6.7788,1.0393,4936,2.2213,35.9757,-123.8612,662340
14.1794,46,7.3169,4.0592,2719,1.8251,32.1581,-117.306,707389
9.3298,15,5.4351,4.3052,3742,1.1941,33.7018,-119.1382,471965
4.7058,16,5.7252,0.7666,4452,4.7362,40.1635,-119.7069,291362
6.8815,26,7.0541,1.9682,1879,3.5434,37.2649,-121.1714,335780
11.7371,8,5.0437,2.2086,4424,2.6525,32.9785,-122.8365,610284
10.2869,16,3.3716,4.7982,3187,3.7605,32.8287,-118.3984,451895
3.9003,21,3.0067,2.1691,3132,2.8319,41.2082,-115.6675,171088
2.1917,39,7.7748,1.652,1145,2.4027,35.716,-114.1414,87015
10.72,11,5.3879,3.2886,1582,3.0046,39.6671,-117.6637,580831
4.8896,24,6.6168,1.215,654,3.9464,36.3668,-120.8834,318655
8.2455,36,5.24,3.3129,162,4.3508,33.239,-119.8615,409823
11.5811,18,8.3695,2.5636,1487,1.3984,37.2527,-116.7635,597789
9.096,23,5.4716,3.7915,3708,1.2594,32.9934,-119.2354,441017
2.6246,13,9.8925,3.1047,2840,2.3612,40.631,-118.7765,159732
4.0053,49,3.1834,1.2946,2803,1.1564,32.4925,-122.605,177512
4.4609,44,2.2467,4.7182,1859,2.9793,39.0005,-118.6312,131975
4.9812,50,4.3624,2.5195,704,4.2958,41.7748,-114.283,253785
9.1329,42,9.2679,3.8505,1593,2.3908,40.8577,-120.6373,429183
8.3035,39,8.6708,2.8937,3116,2.9033,41.0636,-122.3202,365273
4.2427,44,3.2262,4.3937,2586,3.2974,34.5558,-119.2554,142548
2.412,44,6.3973,2.0166,4554,4.6547,36.6759,-118.8099,106018
3.8143,45,6.3005,3.3749,4535,4.7065,34.3147,-114.0238,192924
14.7891,1,3.6406,0.8572,1960,3.5274,38.885,-121.86,796200
7.8254,7,3.1184,0.8498,459,1.0408,38.555,-118.5689,438304
13.2092,48,4.5104,4.2959,3993,1.7584,34.964,-120.267,608800
12.9582,48,8.0976,4.1827,1585,1.8067,36.0963,-116.5336,664454
8.4055,21,2.7254,2.1168,3484,3.3958,35.8041,-115.2934,439615
11.0403,16,5.0115,3.5421,3124,3.8304,38.9756,-116.3934,587040
4.1022,48,5.3353,4.2304,1505,1.3559,32.1876,-122.1005,108243
10.7934,14,9.4521,1.1473,3187,2.1587,41.2529,-117.4923,569283
5.1772,43,3.7317,4.9313,3916,3.0286,33.4115,-121.6786,210324
12.7328,51,1.1768,4.4863,1966,4.0855,35.1512,-114.1624,622579
2.6303,43,7.2436,3.6091,3239,2.3778,32.4699,-118.4028,136579
11.9374,2,7.8021,2.9445,3902,2.9887,36.3917,-119.6944,629364
2.8491,31,7.3273,4.5272,4802,2.9846,39.3747,-117.5367,128381
13.3961,39,7.3067,3.827,4498,4.707,39.8439,-118.0048,658366
5.6068,9,5.349,3.1312,4395,4.3809,35.618,-114.8279,278097
10.3343,41,1.1679,4.5122,4523,4.4315,35.8196,-118.8739,481302
8.0813,14,7.5693,1.4478,4089,1.6664,35.3968,-116.4387,457053
6.4451,10,9.4287,1.5997,4619,4.6033,34.1976,-114.1536,354769
10.2135,48,2.4165,4.6855,4137,2.5749,39.1454,-117.6824,410161
14.2916,24,1.6112,0.8019,2825,3.179,40.9358,-122.6221,690103
2.0571,50,3.3868,0.7077,426,3.4573,36.0662,-114.0401,67895
13.9045,33,8.6481,4.0637,4469,2.7207,39.204,-117.5658,712246
9.7226,34,1.9553,2.363,636,2.373,36.8903,-114.1074,500936
12.3987,20,7.4365,4.6232,678,1.9921,33.2827,-118.7775,615070
6.6823,28,1.5665,1.8531,4189,3.0542,37.118,-123.5002,326158
7.8699,4,1.2951,1.7925,4600,4.3505,34.6711,-114.7197,410265
13.2295,34,9.0217,4.8075,4290,4.0609,38.6922,-115.1348,629233
7.1004,4,7.935,2.992,1549,3.0396,36.492,-119.1281,386274
8.7179,6,6.3873,3.2617,691,2.3712,38.7718,-120.5313,438928
1.7726,22,2.548,4.5413,4503,1.0509,36.8126,-122.5205,73582
3.6411,4,3.5096,2.2137,419,1.8308,39.6122,-114.7134,188442
10.1628,50,1.4374,1.6154,3001,1.7473,41.9725,-118.7774,456078
11.1792,5,6.8083,3.0698,1248,3.3534,40.6026,-116.1756,588127
9.3651,11,7.1748,2.3451,4625,4.683,39.072,-117.8301,513298
3.4347,45,3.9413,1.2362,1166,2.2649,34.4535,-122.8287,136363
7.513,35,4.0457,1.0337,930,4.1726,37.697,-123.5215,364734
6.2938,19,6.6608,3.7646,4580,2.3189,38.3341,-120.2181,303534
8.1914,11,9.511,0.6539,1789,4.8566,39.3245,-123.9251,459227
13.2494,11,4.5524,2.8739,813,1.7794,33.9365,-121.8884,665828
11.9741,27,5.4423,1.9834,3964,2.6276,37.1691,-114.8287,609883
2.6339,2,7.2845,1.1791,3170,1.5974,36.6245,-118.2036,141323
13.5192,47,4.0809,4.508,188,1.9049,34.6271,-117.0563,656370
7.8689,8,8.8197,3.8324,1767,1.4238,37.3897,-116.2056,387813
11.5421,34,8.6156,3.9789,4021,1.4381,41.0906,-114.5332,580875
3.3905,40,7.0685,2.4615,4779,3.514,39.6906,-122.467,199253
10.5547,20,5.8323,3.4176,1386,4.1354,37.5788,-118.2433,578122
4.6904,23,9.8517,0.9074,2537,1.3241,39.2971,-120.1117,298125
7.4181,15,7.3214,1.1267,2061,1.8852,39.8889,-120.1811,368636
1.7276,48,6.789,1.9516,4623,2.2844,39.2296,-117.1924,73690
3.5467,13,8.8914,2.56,2808,4.7471,40.6063,-121.9691,276431
2.7431,31,5.9949,0.9222,4825,3.3922,39.7699,-117.6589,182379
4.7365,49,3.1863,3.0424,3680,1.4291,40.2775,-120.3675,189351
2.8502,46,2.24,1.5791,1097,2.479,37.1912,-122.8141,141810
10.8408,14,5.2393,3.9855,2676,3.8607,37.0303,-115.5209,547789
1.892,1,5.6409,0.5021,4594,4.9129,35.5818,-122.569,156064
9.8395,27,8.4492,4.3974,2087,3.9535,36.9325,-118.9408,481955
3.3996,33,2.2553,3.7966,4908,1.7247,38.9714,-121.2223,77537
14.2597,35,7.1311,2.9578,2063,4.2767,35.1106,-114.4662,705115
14.0968,15,3.7371,3.8189,2436,1.0133,34.2322,-117.864,700032
4.5443,5,9.4513,2.1406,4062,2.9296,40.8104,-117.6294,259540
9.7947,37,5.2338,1.2316,274,2.3803,32.2731,-118.5711,481484
1.8781,4,6.6016,0.541,4558,4.7853,41.347,-115.0358,98047
14.0791,46,6.851,2.9685,3812,1.1837,40.5051,-120.9726,662319
8.5603,20,1.819,1.8137,2008,2.0223,38.5869,-118.3178,373353
2.0835,39,8.6698,1.4571,684,2.0395,39.597,-121.7527,107535
6.1237,22,2.4781,4.4015,1414,2.6935,37.9975,-122.0417,228269
2.5375,24,4.5768,3.7633,2692,4.6934,37.7296,-119.1855,113363
